event_id,cluster_id,cluster_label,title,topic,topic_group,themes,is_oral,award,public_total_votes,visits_last_7_days,github_stars,composite_score,cluster_distance,cluster_centrality,attention_score,url,alphaxiv_url
65520,1,language / language models / llms / large language,Adaptive Generation of Bias-Eliciting Questions for LLMs,Social Aspects->Fairness,Social Aspects,"Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,2,1,2,0.2236,0.85865,0.53803,0.00195,https://icml.cc/virtual/2026/poster/65520,https://www.alphaxiv.org/abs/2510.12857
63007,21,quantization / kv / memory / cache,Beyond Confidence: Adaptive and Coherent Decoding for Diffusion Language Models,,Unknown,"Diffusion language models; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,11,4,0,0.0189,0.9142,0.52241,0.00946,https://icml.cc/virtual/2026/poster/63007,https://www.alphaxiv.org/abs/2512.02044
61090,9,theory / algorithm / optimal / regret,Rethinking the Hardness of PbRL: A Provable General Regret Bound,Theory->Reinforcement Learning and Planning,Theory,"Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,0,0,0,0.0,0.79197,0.55804,0.0,https://icml.cc/virtual/2026/poster/61090,
66033,23,interpretability / accountability / transparency / transparency interpretability,Beyond Scalars: Evaluating and Understanding LLM Reasoning via Geometric Progress and Stability,"Social Aspects->Accountability, Transparency, and Interpretability",Social Aspects,"Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,10,6,0,0.0212,0.79464,0.55722,0.01061,https://icml.cc/virtual/2026/poster/66033,https://www.alphaxiv.org/abs/2603.10384
62247,12,tuning / fine tuning / fine / lora,"Fine-Tune Once, Reuse Across Models: Bayesian Task-Update Factors and Approximations","General Machine Learning->Transfer, Multitask and Meta-learning",General Machine Learning,"RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,0,0,0,0.0,0.82278,0.54861,0.0,https://icml.cc/virtual/2026/poster/62247,
63576,6,reasoning / reinforcement / rl / reinforcement learning,Outcome-Based Rewards Do Not Guarantee Faithful and Verifiable Reasoning,,Unknown,Causality and data-centric ML; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards,false,,0,0,0,0.0,0.82955,0.54658,0.0,https://icml.cc/virtual/2026/poster/63576,
65133,17,representation / machine learning / machine / general,Less is Enough: Synthesizing Diverse Data in Feature Space of LLMs,General Machine Learning->Data,General Machine Learning,"Agents, tools, and computer use; Interpretability and mechanistic analysis; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",true,,48,56,0,1.6481,0.87197,0.5342,0.07407,https://icml.cc/virtual/2026/poster/65133,https://www.alphaxiv.org/abs/2602.10388
66098,23,interpretability / accountability / transparency / transparency interpretability,Algorithmic Recourse of In-Context Learning for Tabular Data,"Social Aspects->Accountability, Transparency, and Interpretability",Social Aspects,"Interpretability and mechanistic analysis; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,5,0,0,0.0055,0.87017,0.53471,0.00275,https://icml.cc/virtual/2026/poster/66098,https://www.alphaxiv.org/abs/2605.31272
63981,25,cross / semantic / label / extensive,Improving Neural Topic Modeling with Semantically-Grounded Soft Label Distributions,General Machine Learning->Unsupervised and Semi-supervised Learning,General Machine Learning,Other / uncategorized,false,,1,0,0,0.0011,0.87467,0.53343,0.00055,https://icml.cc/virtual/2026/poster/63981,https://www.alphaxiv.org/abs/2602.17907
64361,17,representation / machine learning / machine / general,Learning Protein Structure-Function Relationships through Knowledge-guided Representation Decomposition,Applications->Health / Medicine,Applications,"AI for science, health, and biology; Agents, tools, and computer use; Interpretability and mechanistic analysis; Systems, efficiency, and compression",false,,0,0,0,0.0,0.90255,0.52561,0.0,https://icml.cc/virtual/2026/poster/64361,https://www.alphaxiv.org/abs/2605.23960
65557,23,interpretability / accountability / transparency / transparency interpretability,Beyond Fixed Biases: Decoding the Role of Reasoning Uncertainty in MLLM Modality Conflicts,"Social Aspects->Accountability, Transparency, and Interpretability",Social Aspects,"Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.83599,0.54466,0.0,https://icml.cc/virtual/2026/poster/65557,
66478,9,theory / algorithm / optimal / regret,Lower Bounds for Frank-Wolfe on Strongly Convex Sets,Optimization->Convex,Optimization,"Agents, tools, and computer use; LLM reasoning and test-time compute; Theory, optimization, and sampling",false,,5,0,0,0.0055,0.81808,0.55003,0.00275,https://icml.cc/virtual/2026/poster/66478,https://www.alphaxiv.org/abs/2602.04378
64107,23,interpretability / accountability / transparency / transparency interpretability,Multi-Adapter Representation Interventions via Energy Calibration,"Social Aspects->Accountability, Transparency, and Interpretability",Social Aspects,"Agents, tools, and computer use; Causality and data-centric ML; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,5,0,0,0.0055,0.77817,0.56237,0.00275,https://icml.cc/virtual/2026/poster/64107,https://www.alphaxiv.org/abs/2605.28722
61328,6,reasoning / reinforcement / rl / reinforcement learning,DTS: Enhancing Large Reasoning Models via Decoding Tree Sketching,Deep Learning->Large Language Models,Deep Learning,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,3,4,70,0.8626,0.86533,0.5361,0.00505,https://icml.cc/virtual/2026/poster/61328,https://www.alphaxiv.org/abs/2511.00640
63789,7,reinforcement learning / reinforcement / policy / rl,Reparameterization Proximal Policy Optimization,Reinforcement Learning->Everything Else,Reinforcement Learning,"RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,4,9,0,0.0197,0.8586,0.53804,0.00986,https://icml.cc/virtual/2026/poster/63789,https://www.alphaxiv.org/abs/2508.06214
63698,4,visual / multimodal / reasoning / vision,DIVA: Harnessing the Representation Divergence in Unified Multimodal Models for Mutual Reinforcement,Deep Learning->Foundation Models,Deep Learning,"Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,2,7,0,0.0141,0.88503,0.5305,0.00705,https://icml.cc/virtual/2026/poster/63698,https://www.alphaxiv.org/abs/2605.25328
66329,10,3d / vision / applications computer / computer vision,Benchmarking Dense and Indiscernible Object Counting with Blueberries,Applications->Computer Vision,Applications,"Agents, tools, and computer use; Diffusion language models; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.82088,0.54918,0.0,https://icml.cc/virtual/2026/poster/66329,
64648,22,gradient / networks / optimization / neural networks,Design Linear Constrained Neural Layers with Implicit Convex Optimization,Optimization->Convex,Optimization,"Theory, optimization, and sampling",false,,0,0,0,0.0,0.90672,0.52446,0.0,https://icml.cc/virtual/2026/poster/64648,
65554,16,physics / pde / equations / pdes,Hyperbolic Neural Operator,"Applications->Chemistry, Physics, and Earth Sciences",Applications,"AI for science, health, and biology; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,0,0.0,0.71152,0.58428,0.0,https://icml.cc/virtual/2026/poster/65554,
65331,17,representation / machine learning / machine / general,Clustered Influence Functions,General Machine Learning->Scalable Algorithms,General Machine Learning,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Theory, optimization, and sampling",false,,0,0,0,0.0,0.91116,0.52324,0.0,https://icml.cc/virtual/2026/poster/65331,
64237,9,theory / algorithm / optimal / regret,Optimal Transport–Guided Stochastic Control for Graph Combinatorial Optimization,Optimization->Discrete and Combinatorial Optimization,Optimization,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.93709,0.51624,0.0,https://icml.cc/virtual/2026/poster/64237,
64397,22,gradient / networks / optimization / neural networks,NNiT: Width-Agnostic Neural Network Generation with Structurally Aligned Weight Spaces,General Machine Learning->Representation Learning,General Machine Learning,"Diffusion, flow, and generative modeling; Robotics and world models",false,,9,4,0,0.0167,0.87912,0.53216,0.00836,https://icml.cc/virtual/2026/poster/64397,https://www.alphaxiv.org/abs/2603.00180
64954,17,representation / machine learning / machine / general,Explicit representation of germline and non-germline residues improves antibody language modeling,Applications->Health / Medicine,Applications,"AI for science, health, and biology; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,0,0.0,0.91651,0.52178,0.0,https://icml.cc/virtual/2026/poster/64954,
62280,1,language / language models / llms / large language,Step-Level Sparse Autoencoder for Reasoning Process Interpretation,General Machine Learning->Representation Learning,General Machine Learning,Interpretability and mechanistic analysis; LLM reasoning and test-time compute,false,,9,10,6,0.4161,0.89479,0.52776,0.01346,https://icml.cc/virtual/2026/poster/62280,https://www.alphaxiv.org/abs/2603.03031
61298,1,language / language models / llms / large language,Real-Time Monitoring and Calibration of Chain-of-Thought Sycophancy in Large Reasoning Models,Social Aspects->Alignment,Social Aspects,"Agents, tools, and computer use; LLM reasoning and test-time compute; Safety, alignment, governance, and risk",false,,6,2,0,0.01,0.9268,0.51899,0.00501,https://icml.cc/virtual/2026/poster/61298,https://www.alphaxiv.org/abs/2511.06419
65478,13,scaling / test time / test / time,Capacity-Aware Mixture Law Enables Efficient LLM Data Optimization,Deep Learning->Large Language Models,Deep Learning,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Theory, optimization, and sampling",false,,4,4,0,0.0112,0.79197,0.55804,0.00561,https://icml.cc/virtual/2026/poster/65478,https://www.alphaxiv.org/abs/2603.08022
60615,20,code / anonymous / 4open science / 4open,Don't Walk the Line: Boundary Guidance for Filtered Generation,Social Aspects->Safety,Social Aspects,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,2,0,0,0.0022,0.86962,0.53487,0.0011,https://icml.cc/virtual/2026/poster/60615,https://www.alphaxiv.org/abs/2510.11834
63045,26,privacy / private / dp / aspects privacy,EPSVec: Efficient and Private Synthetic Text Generation via Dataset Vectors,Social Aspects->Privacy,Social Aspects,"Interpretability and mechanistic analysis; Safety, alignment, governance, and risk",false,,0,0,0,0.0,0.69163,0.59115,0.0,https://icml.cc/virtual/2026/poster/63045,
65269,25,cross / semantic / label / extensive,Evidential Reasoning Advances Interpretable Real-World Disease Screening,Applications->Health / Medicine,Applications,"AI for science, health, and biology; Causality and data-centric ML; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",false,,7,8,9,0.4818,0.90376,0.52528,0.01066,https://icml.cc/virtual/2026/poster/65269,https://www.alphaxiv.org/abs/2605.15171
63867,10,3d / vision / applications computer / computer vision,PhyScene3D: Physically Consistent 3D Interactive Tabletop Scene Generation,,Unknown,"AI for science, health, and biology; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Multimodal, vision-language, and video; Robotics and world models; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,8,3,0,0.0139,0.78087,0.56152,0.00696,https://icml.cc/virtual/2026/poster/63867,https://www.alphaxiv.org/abs/2606.01649
