event_id,semantic_cluster_id,semantic_cluster_label,lexical_cluster_id,lexical_cluster_label,title,topic,topic_group,themes,is_oral,award,public_total_votes,visits_last_7_days,github_stars,composite_score,semantic_distance,semantic_centrality,semantic_x,semantic_y,attention_score,url,alphaxiv_url
62623,14,decoding / diffusion / language / language models,12,tuning / fine tuning / fine / lora,FedSDR: Federated Self-Distillation with Rectification,Deep Learning->Large Language Models,Deep Learning,"LLM reasoning and test-time compute; Systems, efficiency, and compression",false,,1,0,0,0.0011,0.65508,0.6042,-0.040941,-0.134247,0.00055,https://icml.cc/virtual/2026/poster/62623,https://www.alphaxiv.org/abs/2605.18028
64179,10,continual / forgetting / continual learning / task,12,tuning / fine tuning / fine / lora,TIME: Tensor-Factorized Mixture-of-Experts with Intrinsic Routing for Lifelong Multimodal Knowledge Editing,Deep Learning->Large Language Models,Deep Learning,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression",false,,0,0,0,0.0,0.68762,0.59255,0.036525,-0.267572,0.0,https://icml.cc/virtual/2026/poster/64179,
66431,34,diffusion / generative / image / generative models,29,speech / audio / applications language / speech dialog,Dual-View Predictive Diffusion: Lightweight Speech Enhancement via Spectrogram-Image Synergy,"Applications->Language, Speech and Dialog",Applications,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression",false,,4,0,0,0.0044,0.76421,0.56683,0.268893,-0.185494,0.0022,https://icml.cc/virtual/2026/poster/66431,https://www.alphaxiv.org/abs/2602.00568
62655,4,reinforcement learning / reinforcement / policy / rl,7,reinforcement learning / reinforcement / policy / rl,Doubly Regularized Markov Decision Processes for Robust Reinforcement Learning,Reinforcement Learning->Online,Reinforcement Learning,"RL for LLMs and verifiable rewards; Robotics and world models; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.61927,0.61756,-0.182066,0.333204,0.0,https://icml.cc/virtual/2026/poster/62655,
62832,7,theory / regression / bounds / risk,9,theory / algorithm / optimal / regret,On the Learnability of Test-Time Adaptation: A Recovery Complexity Perspective,General Machine Learning->Unsupervised and Semi-supervised Learning,General Machine Learning,"LLM reasoning and test-time compute; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,6,4,0,0.0134,0.72029,0.5813,0.085299,0.363547,0.00671,https://icml.cc/virtual/2026/poster/62832,https://www.alphaxiv.org/abs/2605.28057
65449,10,continual / forgetting / continual learning / task,25,cross / semantic / label / extensive,Symbiosis-Inspired Knowledge Distillation for Incremental Object Detection,"General Machine Learning->Transfer, Multitask and Meta-learning",General Machine Learning,"Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,0,0.0,0.73984,0.57476,0.042672,-0.209442,0.0,https://icml.cc/virtual/2026/poster/65449,
65152,33,regret / online / bandits / algorithm,9,theory / algorithm / optimal / regret,"MiniMax Learning of Interpretable Factored Stochastic Policies from Conjoint Data, with Uncertainty Quantification",General Machine Learning->Causality,General Machine Learning,Causality and data-centric ML; Interpretability and mechanistic analysis; RL for LLMs and verifiable rewards,false,,0,0,0,0.0,0.70611,0.58613,-0.12879,0.376691,0.0,https://icml.cc/virtual/2026/poster/65152,
63494,32,bayesian / probabilistic / posterior / probabilistic methods,17,representation / machine learning / machine / general,Component-Wise Composite Likelihood Distillation for Censored Time-to-Event Data,"General Machine Learning->Transfer, Multitask and Meta-learning",General Machine Learning,"AI for science, health, and biology; Diffusion, flow, and generative modeling; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.7262,0.57931,0.106573,0.169539,0.0,https://icml.cc/virtual/2026/poster/63494,
63056,10,continual / forgetting / continual learning / task,12,tuning / fine tuning / fine / lora,Merge to Remember: Sharpness-Aware Isotropic Merging for Continual Learning,"General Machine Learning->Transfer, Multitask and Meta-learning",General Machine Learning,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,0,0.0,0.61925,0.61757,0.066806,-0.024613,0.0,https://icml.cc/virtual/2026/poster/63056,
65911,24,language / language models / llms / large language,23,interpretability / accountability / transparency / transparency interpretability,Beyond External Monitors: Enhancing Transparency of Large Language Models for Easier Monitoring,"Social Aspects->Accountability, Transparency, and Interpretability",Social Aspects,"Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,8,0,0,0.0088,0.7854,0.5601,-0.309737,-0.101422,0.00441,https://icml.cc/virtual/2026/poster/65911,https://www.alphaxiv.org/abs/2502.05242
65520,24,language / language models / llms / large language,1,language / language models / llms / large language,Adaptive Generation of Bias-Eliciting Questions for LLMs,Social Aspects->Fairness,Social Aspects,"Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,2,1,2,0.2236,0.7388,0.57511,-0.37966,0.042692,0.00195,https://icml.cc/virtual/2026/poster/65520,https://www.alphaxiv.org/abs/2510.12857
63007,14,decoding / diffusion / language / language models,21,quantization / kv / memory / cache,Beyond Confidence: Adaptive and Coherent Decoding for Diffusion Language Models,,Unknown,"Diffusion language models; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,11,4,0,0.0189,0.54539,0.64709,-0.046731,-0.09716,0.00946,https://icml.cc/virtual/2026/poster/63007,https://www.alphaxiv.org/abs/2512.02044
61090,33,regret / online / bandits / algorithm,9,theory / algorithm / optimal / regret,Rethinking the Hardness of PbRL: A Provable General Regret Bound,Theory->Reinforcement Learning and Planning,Theory,"Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,0,0,0,0.0,0.69149,0.59119,-0.151327,0.457264,0.0,https://icml.cc/virtual/2026/poster/61090,
66033,11,reasoning / language / large language / language models,23,interpretability / accountability / transparency / transparency interpretability,Beyond Scalars: Evaluating and Understanding LLM Reasoning via Geometric Progress and Stability,"Social Aspects->Accountability, Transparency, and Interpretability",Social Aspects,"Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,10,6,0,0.0212,0.77581,0.56312,-0.081129,-0.087837,0.01061,https://icml.cc/virtual/2026/poster/66033,https://www.alphaxiv.org/abs/2603.10384
62247,10,continual / forgetting / continual learning / task,12,tuning / fine tuning / fine / lora,"Fine-Tune Once, Reuse Across Models: Bayesian Task-Update Factors and Approximations","General Machine Learning->Transfer, Multitask and Meta-learning",General Machine Learning,"RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,0,0,0,0.0,0.68557,0.59327,0.002876,0.104191,0.0,https://icml.cc/virtual/2026/poster/62247,
63576,35,reasoning / rl / reinforcement / reinforcement learning,6,reasoning / reinforcement / rl / reinforcement learning,Outcome-Based Rewards Do Not Guarantee Faithful and Verifiable Reasoning,,Unknown,Causality and data-centric ML; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards,false,,0,0,0,0.0,0.68953,0.59188,-0.38242,0.022681,0.0,https://icml.cc/virtual/2026/poster/63576,
65133,24,language / language models / llms / large language,17,representation / machine learning / machine / general,Less is Enough: Synthesizing Diverse Data in Feature Space of LLMs,General Machine Learning->Data,General Machine Learning,"Agents, tools, and computer use; Interpretability and mechanistic analysis; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",true,,48,56,0,1.6481,0.62448,0.61558,-0.164951,-0.159369,0.07407,https://icml.cc/virtual/2026/poster/65133,https://www.alphaxiv.org/abs/2602.10388
66098,17,label / labels / machine / machine learning,23,interpretability / accountability / transparency / transparency interpretability,Algorithmic Recourse of In-Context Learning for Tabular Data,"Social Aspects->Accountability, Transparency, and Interpretability",Social Aspects,"Interpretability and mechanistic analysis; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,5,0,0,0.0055,0.72099,0.58106,-0.14946,0.034105,0.00275,https://icml.cc/virtual/2026/poster/66098,https://www.alphaxiv.org/abs/2605.31272
63981,24,language / language models / llms / large language,25,cross / semantic / label / extensive,Improving Neural Topic Modeling with Semantically-Grounded Soft Label Distributions,General Machine Learning->Unsupervised and Semi-supervised Learning,General Machine Learning,Other / uncategorized,false,,1,0,0,0.0011,0.75697,0.56916,-0.09786,-0.145672,0.00055,https://icml.cc/virtual/2026/poster/63981,https://www.alphaxiv.org/abs/2602.17907
64361,27,protein / molecular / chemistry / applications,17,representation / machine learning / machine / general,Learning Protein Structure-Function Relationships through Knowledge-guided Representation Decomposition,Applications->Health / Medicine,Applications,"AI for science, health, and biology; Agents, tools, and computer use; Interpretability and mechanistic analysis; Systems, efficiency, and compression",false,,0,0,0,0.0,0.67473,0.59711,0.254945,-0.107068,0.0,https://icml.cc/virtual/2026/poster/64361,https://www.alphaxiv.org/abs/2605.23960
65557,24,language / language models / llms / large language,23,interpretability / accountability / transparency / transparency interpretability,Beyond Fixed Biases: Decoding the Role of Reasoning Uncertainty in MLLM Modality Conflicts,"Social Aspects->Accountability, Transparency, and Interpretability",Social Aspects,"Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.74532,0.57296,-0.218304,-0.06702,0.0,https://icml.cc/virtual/2026/poster/65557,
66478,28,convergence / optimization / stochastic / convex,9,theory / algorithm / optimal / regret,Lower Bounds for Frank-Wolfe on Strongly Convex Sets,Optimization->Convex,Optimization,"Agents, tools, and computer use; LLM reasoning and test-time compute; Theory, optimization, and sampling",false,,5,0,0,0.0055,0.75222,0.5707,0.073082,0.412346,0.00275,https://icml.cc/virtual/2026/poster/66478,https://www.alphaxiv.org/abs/2602.04378
64107,24,language / language models / llms / large language,23,interpretability / accountability / transparency / transparency interpretability,Multi-Adapter Representation Interventions via Energy Calibration,"Social Aspects->Accountability, Transparency, and Interpretability",Social Aspects,"Agents, tools, and computer use; Causality and data-centric ML; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,5,0,0,0.0055,0.69546,0.58981,-0.183726,-0.07908,0.00275,https://icml.cc/virtual/2026/poster/64107,https://www.alphaxiv.org/abs/2605.28722
61328,11,reasoning / language / large language / language models,6,reasoning / reinforcement / rl / reinforcement learning,DTS: Enhancing Large Reasoning Models via Decoding Tree Sketching,Deep Learning->Large Language Models,Deep Learning,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,3,4,70,0.8626,0.55844,0.64167,-0.195971,-0.142602,0.00505,https://icml.cc/virtual/2026/poster/61328,https://www.alphaxiv.org/abs/2511.00640
63789,4,reinforcement learning / reinforcement / policy / rl,7,reinforcement learning / reinforcement / policy / rl,Reparameterization Proximal Policy Optimization,Reinforcement Learning->Everything Else,Reinforcement Learning,"RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,4,9,0,0.0197,0.5905,0.62873,-0.050591,0.246566,0.00986,https://icml.cc/virtual/2026/poster/63789,https://www.alphaxiv.org/abs/2508.06214
63698,0,multimodal / visual / modal / modality,4,visual / multimodal / reasoning / vision,DIVA: Harnessing the Representation Divergence in Unified Multimodal Models for Mutual Reinforcement,Deep Learning->Foundation Models,Deep Learning,"Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,2,7,0,0.0141,0.59132,0.62841,0.093349,-0.291605,0.00705,https://icml.cc/virtual/2026/poster/63698,https://www.alphaxiv.org/abs/2605.25328
