event_id,title,topic_group,topic,themes,cluster_id,cluster_label,audience_paths,is_oral,award,public_total_votes,visits_last_7_days,github_url,github_repo,github_stars,has_github_url,artifact_confidence,needs_manual_check_reason,alphaxiv_url,icml_url
65046,Dimension-free convergence of diffusion models for approximate Gaussian mixtures,Other,,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Systems, efficiency, and compression; Theory, optimization, and sampling",3,diffusion / generative / diffusion models / generative models,,false,,124,1,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2504.05300,https://icml.cc/virtual/2026/poster/65046
61069,Native Parallel Reasoner: Reasoning in Parallelism via Self-Distilled Reinforcement Learning,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",6,reasoning / reinforcement / rl / reinforcement learning,,false,,123,1,https://github.com/bigai-nlco/Native-Parallel-Reasoner,bigai-nlco/Native-Parallel-Reasoner,113,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2512.07461,https://icml.cc/virtual/2026/poster/61069
61858,How Does the Lagrangian Guide Safe Reinforcement Learning through Diffusion Models?,Other,,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",7,reinforcement learning / reinforcement / policy / rl,,false,,119,31,https://github.com/Wenxuan52/ALGD,Wenxuan52/ALGD,13,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2602.02924,https://icml.cc/virtual/2026/poster/61858
62613,Utonia: Toward One Encoder for All Point Clouds,Applications,Applications->Computer Vision,"Agents, tools, and computer use; LLM reasoning and test-time compute; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Robotics and world models",10,3d / vision / applications computer / computer vision,Multimodal and Robotics Researcher,false,,118,27,https://github.com/Pointcept/Utonia,Pointcept/Utonia,710,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2603.03283,https://icml.cc/virtual/2026/poster/62613
64883,PretrainZero: Reinforcement Active Pretraining,Deep Learning,Deep Learning->Large Language Models,"Diffusion language models; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",6,reasoning / reinforcement / rl / reinforcement learning,,false,,117,9,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2512.03442,https://icml.cc/virtual/2026/poster/64883
60489,Verbalized Sampling: How to Mitigate Mode Collapse and Unlock LLM Diversity,Deep Learning,Deep Learning->Large Language Models,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",1,language / language models / llms / large language,,false,,116,19,https://github.com/CHATS-lab/verbalized-sampling,CHATS-lab/verbalized-sampling,776,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2510.01171,https://icml.cc/virtual/2026/poster/60489
61702,Reward Modeling from Natural Language Human Feedback,Deep Learning,Deep Learning->Large Language Models,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",24,preference / reward / preferences / preference optimization,LLM Reasoning Researcher,false,,116,8,https://github.com/ArkS0001/Enhancing-Reinforcement-Learning-with-Label-Sensitive-Reward-for-Natural-Language-Understanding-,ArkS0001/Enhancing-Reinforcement-Learning-with-Label-Sensitive-Reward-for-Natural-Language-Understanding-,0,true,github_url_no_stars,,https://www.alphaxiv.org/abs/2601.07349,https://icml.cc/virtual/2026/poster/61702
61916,World-R1: Reinforcing 3D Constraints for Text-to-Video Generation,Applications,Applications->Computer Vision,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",0,video / video generation / videos / temporal,,false,,116,45,https://github.com/microsoft/World-R1,microsoft/World-R1,406,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2604.24764,https://icml.cc/virtual/2026/poster/61916
66212,Controlled LLM Training on Spectral Sphere,Optimization,"Optimization->Large Scale, Parallel and Distributed","Interpretability and mechanistic analysis; Systems, efficiency, and compression; Theory, optimization, and sampling",22,gradient / networks / optimization / neural networks,Theory and Optimization Researcher,true,,115,42,https://github.com/Unakar/Spectral-Sphere-Optimizer,Unakar/Spectral-Sphere-Optimizer,130,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2601.08393,https://icml.cc/virtual/2026/poster/66212
63269,Graph-R1: Towards Agentic GraphRAG Framework via End-to-end Reinforcement Learning,Applications,"Applications->Language, Speech and Dialog","Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",6,reasoning / reinforcement / rl / reinforcement learning,,false,,112,10,https://github.com/LHRLAB/Graph-R1,LHRLAB/Graph-R1,580,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2507.21892,https://icml.cc/virtual/2026/poster/63269
62143,DiffThinker: Towards Generative Multimodal Reasoning with Diffusion Models,Applications,Applications->Computer Vision,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Multimodal, vision-language, and video; Systems, efficiency, and compression",4,visual / multimodal / reasoning / vision,,false,,111,6,https://github.com/lcqysl/DiffThinker,lcqysl/DiffThinker,186,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2512.24165,https://icml.cc/virtual/2026/poster/62143
61757,World Guidance: World Modeling in Condition Space for Action Generation,Applications,Applications->Robotics,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Robotics and world models; Systems, efficiency, and compression",19,action / vla / language action / vision language,,false,,108,33,https://github.com/Selen-Suyue/WoG,Selen-Suyue/WoG,147,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2602.22010,https://icml.cc/virtual/2026/poster/61757
62178,Towards Execution-Grounded Automated AI Research,Deep Learning,Deep Learning->Large Language Models,"AI for science, health, and biology; Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",6,reasoning / reinforcement / rl / reinforcement learning,,false,,107,23,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2601.14525,https://icml.cc/virtual/2026/poster/62178
62407,Deep Forcing: Training-Free Long Video Generation with Deep Sink and Participative Compression,Deep Learning,Deep Learning->Generative Models and Autoencoders,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Systems, efficiency, and compression",0,video / video generation / videos / temporal,,false,,104,34,https://github.com/cvlab-kaist/DeepForcing.git,cvlab-kaist/DeepForcing.git,133,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2512.05081,https://icml.cc/virtual/2026/poster/62407
64651,Latent Forcing: Reordering the Diffusion Trajectory for Pixel-Space Image Generation,Other,,"Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; Multimodal, vision-language, and video; Systems, efficiency, and compression",3,diffusion / generative / diffusion models / generative models,,false,,104,53,https://github.com/AlanBaade/LatentForcing,AlanBaade/LatentForcing,133,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2602.11401,https://icml.cc/virtual/2026/poster/64651
62611,Rethinking the Trust Region in LLM Reinforcement Learning,Other,,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",6,reasoning / reinforcement / rl / reinforcement learning,,false,,103,30,https://github.com/sail-sg/Stable-RL,sail-sg/Stable-RL,61,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2602.04879,https://icml.cc/virtual/2026/poster/62611
64842,Benchmarking Agent Memory in Interdependent Multi-Session Agentic Tasks,Other,,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",11,agent / agents / multi agent / multi,,false,,103,37,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.16313,https://icml.cc/virtual/2026/poster/64842
61734,GRPO is Secretly a Process Reward Model,Deep Learning,Deep Learning->Large Language Models,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",6,reasoning / reinforcement / rl / reinforcement learning,,false,,100,20,https://github.com/coli-saar/grpo-prm,coli-saar/grpo-prm,6,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2509.21154,https://icml.cc/virtual/2026/poster/61734
63273,Harnessing Uncertainty: Entropy-Modulated Policy Gradients for Long-Horizon LLM Agents,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",6,reasoning / reinforcement / rl / reinforcement learning,,false,,100,18,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2509.09265,https://icml.cc/virtual/2026/poster/63273
61980,"Imagination Helps Visual Reasoning, But Not Yet in Latent Space",Deep Learning,Deep Learning->Large Language Models,"Causality and data-centric ML; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",4,visual / multimodal / reasoning / vision,,false,,98,25,https://github.com/Michael4933/CapImagine,Michael4933/CapImagine,4,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2602.22766,https://icml.cc/virtual/2026/poster/61980
63561,Pretrained Vision-Language-Action Models are Surprisingly Resistant to Forgetting in Continual Learning,Other,,"Multimodal, vision-language, and video; Robotics and world models",19,action / vla / language action / vision language,,true,,98,48,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2603.03818,https://icml.cc/virtual/2026/poster/63561
65111,WorldPlay: Towards Long-Term Geometric Consistency for Real-Time Interactive World Modeling,Deep Learning,Deep Learning->Generative Models and Autoencoders,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Robotics and world models",0,video / video generation / videos / temporal,,false,,98,27,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2512.14614,https://icml.cc/virtual/2026/poster/65111
64256,"Think Deep, Not Just Long: Measuring LLM Reasoning Effort via Deep-Thinking Tokens",Deep Learning,Deep Learning->Large Language Models,"AI for science, health, and biology; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Theory, optimization, and sampling",13,scaling / test time / test / time,,false,,97,26,https://github.com/mostafaelaraby/deep-thinking-tokens,mostafaelaraby/deep-thinking-tokens,0,true,github_url_no_stars,,https://www.alphaxiv.org/abs/2602.13517,https://icml.cc/virtual/2026/poster/64256
63662,VisualPuzzles: Decoupling Multimodal Reasoning Evaluation from Domain Knowledge,Other,,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",4,visual / multimodal / reasoning / vision,,false,,96,3,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2504.10342,https://icml.cc/virtual/2026/poster/63662
64375,Retaining by Doing: The Role of On-Policy Data in Mitigating Forgetting,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",12,tuning / fine tuning / fine / lora,,false,,96,30,https://github.com/princeton-pli/retaining-by-doing,princeton-pli/retaining-by-doing,45,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2510.18874,https://icml.cc/virtual/2026/poster/64375
66494,h1: Bootstrapping LLMs to Reason over Longer Horizons via Reinforcement Learning,Deep Learning,Deep Learning->Foundation Models,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",6,reasoning / reinforcement / rl / reinforcement learning,,false,,95,24,https://github.com/AlesyaIvanova/h1,AlesyaIvanova/h1,26,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2510.07312,https://icml.cc/virtual/2026/poster/66494
61936,Learning a Generative Meta-Model of LLM Activations,Social Aspects,"Social Aspects->Accountability, Transparency, and Interpretability","Causality and data-centric ML; Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; Safety, alignment, governance, and risk",23,interpretability / accountability / transparency / transparency interpretability,,false,,94,18,https://github.com/g-luo/generative_latent_prior,g-luo/generative_latent_prior,90,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2602.06964,https://icml.cc/virtual/2026/poster/61936
