event_id,title,themes,official_topic,topic_group,decision,is_oral,award,public_total_votes,visits_last_7_days,github_stars,score,url,alphaxiv_url
64107,Multi-Adapter Representation Interventions via Energy Calibration,"Agents, tools, and computer use; Causality and data-centric ML; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression","Social Aspects->Accountability, Transparency, and Interpretability",Social Aspects,Accept (regular),false,,5,0,0,0.0055,https://icml.cc/virtual/2026/poster/64107,https://www.alphaxiv.org/abs/2605.28722
61328,DTS: Enhancing Large Reasoning Models via Decoding Tree Sketching,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Systems, efficiency, and compression; Theory, optimization, and sampling",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,3,4,70,0.8626,https://icml.cc/virtual/2026/poster/61328,https://www.alphaxiv.org/abs/2511.00640
63789,Reparameterization Proximal Policy Optimization,"RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",Reinforcement Learning->Everything Else,Reinforcement Learning,Accept (regular),false,,4,9,0,0.0197,https://icml.cc/virtual/2026/poster/63789,https://www.alphaxiv.org/abs/2508.06214
63698,DIVA: Harnessing the Representation Divergence in Unified Multimodal Models for Mutual Reinforcement,"Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",Deep Learning->Foundation Models,Deep Learning,Accept (regular),false,,2,7,0,0.0141,https://icml.cc/virtual/2026/poster/63698,https://www.alphaxiv.org/abs/2605.25328
66329,Benchmarking Dense and Indiscernible Object Counting with Blueberries,"Agents, tools, and computer use; Diffusion language models; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",Applications->Computer Vision,Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/66329,
64648,Design Linear Constrained Neural Layers with Implicit Convex Optimization,"Theory, optimization, and sampling",Optimization->Convex,Optimization,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/64648,
65554,Hyperbolic Neural Operator,"AI for science, health, and biology; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression","Applications->Chemistry, Physics, and Earth Sciences",Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/65554,
65331,Clustered Influence Functions,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Theory, optimization, and sampling",General Machine Learning->Scalable Algorithms,General Machine Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/65331,
64237,Optimal Transport–Guided Stochastic Control for Graph Combinatorial Optimization,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Systems, efficiency, and compression; Theory, optimization, and sampling",Optimization->Discrete and Combinatorial Optimization,Optimization,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/64237,
64397,NNiT: Width-Agnostic Neural Network Generation with Structurally Aligned Weight Spaces,"Diffusion, flow, and generative modeling; Robotics and world models",General Machine Learning->Representation Learning,General Machine Learning,Accept (regular),false,,9,4,0,0.0167,https://icml.cc/virtual/2026/poster/64397,https://www.alphaxiv.org/abs/2603.00180
64954,Explicit representation of germline and non-germline residues improves antibody language modeling,"AI for science, health, and biology; Safety, alignment, governance, and risk; Systems, efficiency, and compression",Applications->Health / Medicine,Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/64954,
62280,Step-Level Sparse Autoencoder for Reasoning Process Interpretation,Interpretability and mechanistic analysis; LLM reasoning and test-time compute,General Machine Learning->Representation Learning,General Machine Learning,Accept (regular),false,,9,10,6,0.4161,https://icml.cc/virtual/2026/poster/62280,https://www.alphaxiv.org/abs/2603.03031
61298,Real-Time Monitoring and Calibration of Chain-of-Thought Sycophancy in Large Reasoning Models,"Agents, tools, and computer use; LLM reasoning and test-time compute; Safety, alignment, governance, and risk",Social Aspects->Alignment,Social Aspects,Accept (regular),false,,6,2,0,0.01,https://icml.cc/virtual/2026/poster/61298,https://www.alphaxiv.org/abs/2511.06419
65478,Capacity-Aware Mixture Law Enables Efficient LLM Data Optimization,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Theory, optimization, and sampling",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,4,4,0,0.0112,https://icml.cc/virtual/2026/poster/65478,https://www.alphaxiv.org/abs/2603.08022
60615,Don't Walk the Line: Boundary Guidance for Filtered Generation,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Social Aspects->Safety,Social Aspects,Accept (regular),false,,2,0,0,0.0022,https://icml.cc/virtual/2026/poster/60615,https://www.alphaxiv.org/abs/2510.11834
63045,EPSVec: Efficient and Private Synthetic Text Generation via Dataset Vectors,"Interpretability and mechanistic analysis; Safety, alignment, governance, and risk",Social Aspects->Privacy,Social Aspects,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/63045,
65269,Evidential Reasoning Advances Interpretable Real-World Disease Screening,"AI for science, health, and biology; Causality and data-centric ML; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",Applications->Health / Medicine,Applications,Accept (regular),false,,7,8,9,0.4818,https://icml.cc/virtual/2026/poster/65269,https://www.alphaxiv.org/abs/2605.15171
63867,PhyScene3D: Physically Consistent 3D Interactive Tabletop Scene Generation,"AI for science, health, and biology; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Multimodal, vision-language, and video; Robotics and world models; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",,,Accept (regular),false,,8,3,0,0.0139,https://icml.cc/virtual/2026/poster/63867,https://www.alphaxiv.org/abs/2606.01649
63320,Unifying Deep Stochastic Processes for Image Enhancement,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Theory, optimization, and sampling",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (regular),false,,3,0,0,0.0033,https://icml.cc/virtual/2026/poster/63320,https://www.alphaxiv.org/abs/2605.01568
64380,Logical Guidance for the Exact Composition of Diffusion Models,"AI for science, health, and biology; Agents, tools, and computer use; Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; Multimodal, vision-language, and video",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (regular),false,,6,6,0,0.0168,https://icml.cc/virtual/2026/poster/64380,https://www.alphaxiv.org/abs/2602.05549
62713,A Tight Theory of Error Feedback Algorithms in Distributed Optimization,"Agents, tools, and computer use; Systems, efficiency, and compression; Theory, optimization, and sampling","Optimization->Large Scale, Parallel and Distributed",Optimization,Accept (regular),false,,4,0,0,0.0044,https://icml.cc/virtual/2026/poster/62713,https://www.alphaxiv.org/abs/2605.31594
65734,"Transformers Provably Learn Algorithmic Solutions for Graph Connectivity, But Only with the Right Data",Interpretability and mechanistic analysis,Deep Learning->Algorithms,Deep Learning,Accept (regular),false,,10,0,0,0.011,https://icml.cc/virtual/2026/poster/65734,https://www.alphaxiv.org/abs/2510.19753
62078,FedCDWA: Decoupled Federated Prototype Distillation with Hierarchical Wasserstein Aggregation,"Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling","Optimization->Large Scale, Parallel and Distributed",Optimization,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62078,
64856,AutoBaxBuilder: Bootstrapping Code Security Benchmarking,"Agents, tools, and computer use; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",Social Aspects->Security,Social Aspects,Accept (regular),false,,8,3,13,0.5417,https://icml.cc/virtual/2026/poster/64856,https://www.alphaxiv.org/abs/2512.21132
63070,Chebyshev Policies and the Mountain Car Problem: Reinforcement Learning for Low-dimensional Control Tasks,"Agents, tools, and computer use; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",Theory->Reinforcement Learning and Planning,Theory,Accept (spotlight),true,,3,4,0,1.5101,https://icml.cc/virtual/2026/poster/63070,https://www.alphaxiv.org/abs/2605.22305
61991,Robust Federated Learning Against Adaptive Compression,"Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling","Optimization->Large Scale, Parallel and Distributed",Optimization,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/61991,
67247,Position: Stop Automating Peer Review Without Rigorous Evaluation,"AI for science, health, and biology; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",Social Aspects->Robustness,Social Aspects,Accept (spotlight),true,,13,7,0,1.5262,https://icml.cc/virtual/2026/poster/67247,https://www.alphaxiv.org/abs/2605.03202
64789,From Representation to Action: A Unified Laplacian Framework for Spatial Representation and Path Planning,"AI for science, health, and biology; Agents, tools, and computer use; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling","Applications->Neuroscience, Cognitive Science",Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/64789,
63954,NaviCache: Test-Time Self-Calibration Caching for Video Generation,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/63954,
63958,Private Learning with Public Feature Conditioning,"Safety, alignment, governance, and risk; Theory, optimization, and sampling",Social Aspects->Privacy,Social Aspects,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/63958,
61144,Rethinking Code Complexity Through the Lens of Large Language Models,LLM reasoning and test-time compute,"Applications->Language, Speech and Dialog",Applications,Accept (regular),false,,3,3,0,0.0084,https://icml.cc/virtual/2026/poster/61144,https://www.alphaxiv.org/abs/2602.07882
64386,Breaking Dual Bottlenecks: Evolving Unified Multimodal Models into Self-Adaptive Interleaved Visual Reasoners,"Agents, tools, and computer use; LLM reasoning and test-time compute; Multimodal, vision-language, and video",Applications->Computer Vision,Applications,Accept (regular),false,,6,6,4,0.3387,https://icml.cc/virtual/2026/poster/64386,https://www.alphaxiv.org/abs/2605.14709
63704,Learning Dynamics of Zeroth-Order Optimization: A Kernel Perspective,"Interpretability and mechanistic analysis; Theory, optimization, and sampling",Optimization->Zero-order and Black-box Optimization,Optimization,Accept (regular),false,,2,10,0,0.0192,https://icml.cc/virtual/2026/poster/63704,https://www.alphaxiv.org/abs/2605.03373
