audience,phase,rank,title,why_read,award,is_oral,public_total_votes,visits_last_7_days,github_stars,reading_score,themes,cluster_id,cluster_label,official_topic,sector_mix,authors,canonical_institutions,url,alphaxiv_url,github_url
RL Researcher,core_depth,9,Zero-Shot Off-Policy Learning,"theme: RL for LLMs and verifiable rewards, Theory, optimization, and sampling; cluster: 7 reinforcement learning / reinforcement / policy / rl; topic: Reinforcement Learning; keywords: reinforcement learning, policy, reward, value function",,false,12,6,25,8.2384,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",7,reinforcement learning / reinforcement / policy / rl,Reinforcement Learning->Deep RL,Academia; Other / unknown; Research institute,Arip Asadulaev; Maksim Bobrin; Salem Lahlou; Dmitry V. Dylov; Fakhri Karray; Martin Takac,AXXX; MBZ U AI/ University of Waterloo; MBZUAI; Mohamed bin Zayed University of Artificial Intelligence; Skoltech,https://icml.cc/virtual/2026/poster/65051,https://www.alphaxiv.org/abs/2602.01962,https://github.com/machinestein/Zero-Shot-Off-Policy-Learning
RL Researcher,core_depth,10,Positive–Unlabeled Reinforcement Learning Distillation for On-Premise Small Models,"theme: RL for LLMs and verifiable rewards, Theory, optimization, and sampling; cluster: 24 preference / reward / preferences / preference optimization; topic: Reinforcement Learning; keywords: reinforcement learning, policy, reward, preference optimization",,false,10,1,0,8.238,"Causality and data-centric ML; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",24,preference / reward / preferences / preference optimization,Reinforcement Learning->Everything Else,Academia; Other / unknown,Zhiqiang Kou; Junyang Chen; Xin-Qiang Cai; Xiaobo Xia; Ming-Kun Xie; Dong-Dong Wu; Biao Liu; Yuheng Jia; Xin Geng; Masashi Sugiyama; Tat-Seng Chua,Hong Kong Polytechnic University; National University of Singapore; RIKEN; RIKEN / The University of Tokyo; RIKEN-AIP; Southeast University; The University of Sydney; University of Tokyo,https://icml.cc/virtual/2026/poster/63460,https://www.alphaxiv.org/abs/2601.20687,
RL Researcher,core_depth,11,Distributionally Robust Reinforcement Learning with Human Feedback,"theme: RL for LLMs and verifiable rewards, Theory, optimization, and sampling; cluster: 24 preference / reward / preferences / preference optimization; topic: Reinforcement Learning; keywords: reinforcement learning, policy, reward, preference optimization",,false,9,1,0,8.2366,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",24,preference / reward / preferences / preference optimization,Reinforcement Learning->Batch/Offline,Academia; Research institute,Debmalya Mandal; Paulius Sasnauskas; Goran Radanovic,"MPI-SWS, University of Alberta; Max Planck / ELLIS; University of Warwick",https://icml.cc/virtual/2026/poster/66158,https://www.alphaxiv.org/abs/2503.00539,
RL Researcher,core_depth,12,Doubly Regularized Markov Decision Processes for Robust Reinforcement Learning,"theme: RL for LLMs and verifiable rewards, Theory, optimization, and sampling; cluster: 7 reinforcement learning / reinforcement / policy / rl; topic: Reinforcement Learning; keywords: reinforcement learning, policy, reward, regret",,false,0,0,0,8.2272,"RL for LLMs and verifiable rewards; Robotics and world models; Systems, efficiency, and compression; Theory, optimization, and sampling",7,reinforcement learning / reinforcement / policy / rl,Reinforcement Learning->Online,Academia; Other / unknown,Yiting He; Zhishuai Liu; Pan Xu,Duke; Duke University; Georgia Tech,https://icml.cc/virtual/2026/poster/62655,,
RL Researcher,adjacent_context,13,Beyond the Proxy: Trajectory-Distilled Guidance for Offline GFlowNet Training,"theme: RL for LLMs and verifiable rewards, Theory, optimization, and sampling; cluster: 7 reinforcement learning / reinforcement / policy / rl; topic: Reinforcement Learning; keywords: reinforcement learning, policy, reward, inverse reinforcement",,false,7,3,0,8.2257,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",7,reinforcement learning / reinforcement / policy / rl,Reinforcement Learning->Everything Else,Academia,Ruishuo Chen; Xun Wang; Rui Hu; Zhuoran Li; Longbo Huang,Tsinghua University,https://icml.cc/virtual/2026/poster/62632,https://www.alphaxiv.org/abs/2505.20110,
RL Researcher,adjacent_context,14,Online Robust Reinforcement Learning with General Function Approximation,"theme: RL for LLMs and verifiable rewards, Theory, optimization, and sampling; cluster: 7 reinforcement learning / reinforcement / policy / rl; topic: Reinforcement Learning; keywords: reinforcement learning, policy, value function, regret",,false,0,0,0,8.225,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",7,reinforcement learning / reinforcement / policy / rl,Reinforcement Learning->Online,Academia,Debamita Ghosh; George Atia; Yue Wang,University of Central Florida,https://icml.cc/virtual/2026/poster/62551,,
RL Researcher,adjacent_context,15,Improving Zero-Shot Offline RL via Behavioral Task Sampling,"theme: RL for LLMs and verifiable rewards, Theory, optimization, and sampling; cluster: 7 reinforcement learning / reinforcement / policy / rl; topic: Reinforcement Learning; keywords: reinforcement learning, policy, offline rl, reward",,false,2,2,0,8.2244,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",7,reinforcement learning / reinforcement / policy / rl,Reinforcement Learning->Batch/Offline,Academia; Other / unknown,Nazim Bendib; Nicolas Perrin-Gilbert; Olivier Sigaud,"ISIR, UMR 7222; Sorbonne University; Sorbonne Université",https://icml.cc/virtual/2026/poster/63580,https://www.alphaxiv.org/abs/2604.25496,
RL Researcher,adjacent_context,16,Rethinking the Hardness of PbRL: A Provable General Regret Bound,"theme: RL for LLMs and verifiable rewards, Theory, optimization, and sampling; cluster: 9 theory / algorithm / optimal / regret; topic: Reinforcement Learning; keywords: reinforcement learning, reward, bandit, regret",,false,0,0,0,8.2232,"Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",9,theory / algorithm / optimal / regret,Theory->Reinforcement Learning and Planning,Academia; Industry,Chenjie Mao; Yi Fan; Ning Zhang; Chongjie Zhang,"Amazon; Washington University in St. Louis; Washington University, Saint Louis",https://icml.cc/virtual/2026/poster/61090,,
RL Researcher,adjacent_context,17,$f$-Divergence Regularized RLHF: Two Tales of Sampling and Unified Analyses,"theme: RL for LLMs and verifiable rewards, Theory, optimization, and sampling; cluster: 24 preference / reward / preferences / preference optimization; topic: Reinforcement Learning; keywords: reinforcement learning, policy, reward, regret",,false,2,0,0,8.212,"Diffusion, flow, and generative modeling; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",24,preference / reward / preferences / preference optimization,Reinforcement Learning->Online,Academia,Di Wu; Chengshuai Shi; Jing Yang; Cong Shen,"University of Virginia; University of Virginia, Charlottesville",https://icml.cc/virtual/2026/poster/63348,https://www.alphaxiv.org/abs/2605.06977,
RL Researcher,adjacent_context,18,"Reinforcement Learning with Verifiable Rewards: GRPO's Loss, Dynamics, and Success Amplification","theme: RL for LLMs and verifiable rewards, Theory, optimization, and sampling; cluster: 6 reasoning / reinforcement / rl / reinforcement learning; topic: Reinforcement Learning; keywords: reinforcement learning, policy, reward",,false,305,48,0,8.1295,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",6,reasoning / reinforcement / rl / reinforcement learning,Reinforcement Learning->Deep RL,Other / unknown,Youssef Mroueh,IBM T.J Watson Research Center,https://icml.cc/virtual/2026/poster/60548,https://www.alphaxiv.org/abs/2503.06639,
RL Researcher,optional_deep_cut,19,Advancing LLM Reasoning with Natural Language and Numerical Feedback,"theme: RL for LLMs and verifiable rewards, Theory, optimization, and sampling; cluster: 6 reasoning / reinforcement / rl / reinforcement learning; topic: Reinforcement Learning; keywords: reinforcement learning, policy, reward",,false,88,25,70,7.97,"Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",6,reasoning / reinforcement / rl / reinforcement learning,Reinforcement Learning->Online,Academia; Research institute,Xiaoying Zhang; Yipeng Zhang; Hao Sun; Kaituo Feng; Chaochao Lu; Chao Yang; Helen M Meng,Shanghai AI Laboratory; The Chinese University of Hong Kong; University of Cambridge; Xi'an Jiaotong University,https://icml.cc/virtual/2026/poster/62398,https://www.alphaxiv.org/abs/2506.03106,https://github.com/zhangxy-2019/critique-GRPO
RL Researcher,optional_deep_cut,20,Milestone-Guided Policy Learning for Long-Horizon Language Agents,"theme: RL for LLMs and verifiable rewards, Theory, optimization, and sampling; cluster: 6 reasoning / reinforcement / rl / reinforcement learning; topic: Reinforcement Learning; keywords: reinforcement learning, policy, reward",,false,34,61,34,7.9619,"Agents, tools, and computer use; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",6,reasoning / reinforcement / rl / reinforcement learning,Reinforcement Learning->Multi-agent,Academia; Industry,Zixuan Wang; Yuchen Yan; Hongxing Li; Teng Pan; Dingming Li; Ruiqing Zhang; Weiming Lu; Jun Xiao; Yueting Zhuang; Yongliang Shen,Baidu; University of Electronic Science and Technology of China; Zhejiang University,https://icml.cc/virtual/2026/poster/65128,https://www.alphaxiv.org/abs/2605.06078,https://github.com/ZJU-REAL/BEACON
RL Researcher,optional_deep_cut,21,Escaping the Verifier: Learning to Reason via Demonstrations,"theme: RL for LLMs and verifiable rewards, Theory, optimization, and sampling; cluster: 6 reasoning / reinforcement / rl / reinforcement learning; topic: Reinforcement Learning; keywords: reinforcement learning, policy, inverse reinforcement",,false,46,12,0,7.9168,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",6,reasoning / reinforcement / rl / reinforcement learning,Reinforcement Learning->Inverse,Academia; Other / unknown,Locke Cai; Max Ryabinin; Ivan Provilkov,MIT; Together AI,https://icml.cc/virtual/2026/poster/61507,https://www.alphaxiv.org/abs/2511.21667,
RL Researcher,optional_deep_cut,22,GTPO and GRPO-S: Token and Sequence-Level Reward Shaping with Policy Entropy,"theme: RL for LLMs and verifiable rewards, Theory, optimization, and sampling; cluster: 6 reasoning / reinforcement / rl / reinforcement learning; topic: Reinforcement Learning; keywords: reinforcement learning, policy, reward",,false,47,7,0,7.9151,"Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",6,reasoning / reinforcement / rl / reinforcement learning,Reinforcement Learning->Online,Academia; Industry,Hongze Tan; Zihan Wang; Jianfei Pan; Jinghao Lin; Hao Wang; Yifan Wu; Tao Chen; Zhihang Zheng; Tang; Haihua Yang,ByteDance; Imperial College London; Northeastern University; Peking University; Shenzhen University; University of Hong Kong,https://icml.cc/virtual/2026/poster/65174,https://www.alphaxiv.org/abs/2508.04349,
RL Researcher,optional_deep_cut,23,XRPO: Pushing the Limits of GRPO with Targeted Exploration and Exploitation,"theme: RL for LLMs and verifiable rewards, Theory, optimization, and sampling; cluster: 6 reasoning / reinforcement / rl / reinforcement learning; topic: Reinforcement Learning; keywords: reinforcement learning, policy, reward",,false,21,9,0,7.9061,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",6,reasoning / reinforcement / rl / reinforcement learning,Reinforcement Learning->Online,Academia; Industry,Udbhav Bamba; Minghao Fang; Yifan Yu; Haizhong Zheng; Fan Lai,Amazon; Carnegie Mellon University; Georgia Tech; University of Illinois Urbana-Champaign,https://icml.cc/virtual/2026/poster/65777,https://www.alphaxiv.org/abs/2510.06672,
RL Researcher,optional_deep_cut,24,Multi-Objective Preference Optimization: Improving Human Alignment of Generative Models,"theme: RL for LLMs and verifiable rewards, Theory, optimization, and sampling; cluster: 24 preference / reward / preferences / preference optimization; topic: Reinforcement Learning; keywords: policy, reward, preference optimization",,false,16,7,0,7.9014,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",24,preference / reward / preferences / preference optimization,Reinforcement Learning->Everything Else,Academia; Industry,Akhil Agnihotri; Rahul Jain; Deepak Ramachandran; Zheng Wen,Google; Google DeepMind; OpenAI; University of Southern California,https://icml.cc/virtual/2026/poster/65773,https://www.alphaxiv.org/abs/2505.10892,
